created_date,hashtags,num_hashtags,tweet_length,tweet_text
2020-08-29 01:51:49,,0,140,@atrupar @archphoenix 100% of the players in the NFL who tested covid positive were in fact covid negative... So yo… https://t.co/p96mgVvRQK
2020-08-29 01:40:03,CovidHoax,1,124,"@cangal21 Kenney has bought into the #CovidHoax lie hook, line and sinker.

He's not that stupid, so what's his real agenda?"
2020-08-29 01:39:35,CovidHoax kneel4NBA,2,63,@realDonaldTrump How does it feel to want?#CovidHoax #kneel4NBA
2020-08-29 01:24:39,covidhoax,1,89,@CountryGardener @fordnation @CFRAOttawa Wow. That’s a lot of scientific data. #covidhoax
2020-08-29 00:56:34,,0,140,Trump just announced $750 million COVID-19 testing deal... What about the people who are starving around the world?… https://t.co/lxfzwiVLXz
2020-08-29 00:55:06,,0,140,@JoeBiden Didn’t you show up to 1 of the 7 day funerals for George Floyd? Did you go to John Lewis’ funeral? Enough… https://t.co/Mzx20RswRn
2020-08-29 00:52:24,CovidHoax,1,139,@WashingtonQ45 Dictator @GovInslee never wants the #CovidHoax to end. He never wants to relinquish the dictatorial… https://t.co/l187Wu7P1a
2020-08-29 00:45:54,,0,140,"so covid deaths in austrailia = 528 
oh dear
hoax much? since 2019 flu deaths were 900 !!
and 2017 was a high of 1,… https://t.co/LwQ7ZRA2Rq"
2020-08-29 00:34:20,FakePresident BunkerBoyTrump,2,140,With #FakePresident #BunkerBoyTrump  in charge I lost a friend to COVID-19 because he sat on his fat orange ass bec… https://t.co/3xBhv3WBtS
2020-08-29 00:30:18,California covidhoax Trump2020LandslideVictory recallGavinNewsom,4,140,@GavinNewsom Thank you @GavinNewsom for helping turn #California RED this election. #covidhoax #Trump2020LandslideVictory #recallGavinNewsom
2020-08-29 00:23:54,,0,140,"@JoeBiden Ah yes. The Rona hoax created by the ones who want us to fall. 

Convenient for the rioters to conceal id… https://t.co/GhJ4xx3syi"
2020-08-29 00:16:42,CovidHoax,1,128,"But you’re the one who’s selfish for going to church, the gym, or opposing a mask mandate ... #CovidHoax https://t.co/EJj86VLBu7"
2020-08-29 00:16:31,,0,132,"PREP Act Secretly Amended this Week to Allow Pharmacists to Vaccinate Children Ages 3-18

Read more&gt;&gt;… https://t.co/iwrsEdu3Vx"
2020-08-29 00:02:39,Berlin2908 Merkel,2,140,Robert Kennedy teams up with medical experts of https://t.co/sWppciCL7G in #Berlin2908 to protest against #Merkel o… https://t.co/zWxj9onY5X
2020-08-29 00:00:34,covidhoax scamdemic,2,138,"Why SARS-CoV-2 Has NOT Been Isolated, Chromosome 8/PCR Testing &amp; Swine F... https://t.co/tr8oJzD1D5 via @YouTube #covidhoax #scamdemic"
2020-08-28 23:55:54,COVIDHOAX VIRUSHOAX COMMUNISTTAKEOVER,3,103,@hamishpricenz UH HUH - GHOSTBUSTERS?  #COVIDHOAX #VIRUSHOAX #COMMUNISTTAKEOVER https://t.co/vj0aUN5ROw
2020-08-28 23:50:10,covidHOAX PLANDEMIC,2,140,"#covidHOAX #PLANDEMIC

I've heard doctors say they can't force vaccinate if there's a viable alternative treatment.… https://t.co/y4itzhPfzM"
2020-08-28 23:44:58,covidhoax hypocrisy,2,139,@DailyCaller If this doesn’t illustrate the #covidhoax #hypocrisy and fear mongering deliberately occurring by the… https://t.co/nxcPMY0nX3
2020-08-28 23:41:34,covidHOAX PLANDEMIC,2,95,"#covidHOAX #PLANDEMIC 

FUCK LOVE.

THIS IS WHAT THE WORLD NEEDS NOW... https://t.co/ahSxBytgY1"
2020-08-28 23:29:58,COVIDHOAX PLANDEMIC2,2,140,"#COVIDHOAX #PLANDEMIC2

I'm still saying ""NO I won't wear a mask."" 

WHEN WILL THE REST OF THE WORLD STAND UP AND S… https://t.co/aOj2hKT7HG"
2020-08-28 23:27:55,CovidHoax BillGatesEvil bigpharma protest,4,108,@RobertKennedyJr @ChildrensHD Wonderful!  Support from Canada! #CovidHoax #BillGatesEvil #bigpharma #protest
2020-08-28 23:24:37,,0,140,"remdesivir, organ failure in a bottle, you can't eat just one. Come on do it for your local economy, a little retur… https://t.co/b46PUbeykG"
2020-08-28 23:21:29,,0,140,@Cj29833578 @stirednotshakn @JoeBiden @KamalaHarris @MayorBowser Liberals like @TheJuanWilliams have no response. t… https://t.co/049ZgIDZrz
2020-08-28 23:18:58,,0,140,@thehill That is a start! but @MayorBowser should be enforcing social distancing!!!!! and breaking this up. do we a… https://t.co/GOdjaYAgOg
2020-08-28 23:13:38,Covidhoax,1,139,"#Covidhoax

The regime will not allow the pubs to open, and now they are clamping down on house parties and sports… https://t.co/jae5Kw8wEf"
2020-08-28 23:02:35,,0,140,Today marks the third time I’ve strode into Schnucks grocer’s and been told masks are mandatory. My reply is now si… https://t.co/pP8XMT2wn8
2020-08-28 22:57:01,FFG FlatEarth CovidHoax,3,87,@BearFullmetal @leannemac4 #FFG are like #FlatEarth society when it comes to #CovidHoax
2020-08-28 22:54:07,Big10 kevinwarren covidhoax,3,140,"I don't blame @potus that #Big10 football was canceled. I blame #kevinwarren.
Good to know though that #covidhoax i… https://t.co/4mpUwh20fk"
2020-08-28 22:45:28,covidhoax,1,140,"@CPHO_Canada oh are we done with the #covidhoax now?
Moved on to the next ""crisis"" have we?

you must have achieved… https://t.co/Z6Vl2igjaJ"
2020-08-28 22:39:51,CovidHoax,1,76,"@justine_heaton @martingeddes Yeah...Hard Pass. That is insanity.
#CovidHoax"
2020-08-28 22:32:10,Covidhoax,1,112,Some of the best news on the exposure of #Covidhoax is consistently coming from Germany: https://t.co/kkZm6N0Eps
2020-08-28 22:31:35,,0,143,So @MCHDPIO @CityofMonterey what's your excuse now that we're in Aug. &amp; we've all been paying HOA dues during this… https://t.co/Bm2rDPgoZN
2020-08-28 22:19:43,saveourrights freedomofspeech antivaxx icantbreathe notomasks,5,129,Join in the march tomorrow up London!! #saveourrights #freedomofspeech #antivaxx #icantbreathe #notomasks https://t.co/Dtvs1hHYU5
2020-08-28 22:14:28,,0,140,"Just keep obeying the rules that the fascist governments fire upon you and traumatize your kids...
All over a minor… https://t.co/05BVMFxRvY"
2020-08-28 22:07:56,covidhoax,1,137,So it now appears that even @GavinNewsom is bored with the whole #covidhoax Must have realized it's only hurting… https://t.co/pQuOUtqhJE
2020-08-28 21:58:02,,0,130,"Mr. President
@realDonaldTrump @FLOTUS @RobertKennedyJr @RudyGiuliani @PressSec @T_S_P_O_O_K_Y 
@joerogan… https://t.co/nsepFUx542"
2020-08-28 21:38:59,covidhoax plandemic scamdemic,3,93,Obviously their dumbass parents are. #covidhoax #plandemic #scamdemic https://t.co/IQxo4BgjVq
2020-08-28 21:32:55,covidhoax,1,128,@anthonywbyrne @Davidca64827838 @Jimcorrsays And that data is based on falsified death certificates so let’s say 100% #covidhoax
2020-08-28 21:23:32,,0,140,@Andrew_Zollman @TRUMP2020lndsld @real_defender @Acosta Testing people that aren’t sick? For what? To keep people i… https://t.co/C8AOBxIffb
2020-08-28 21:01:25,coronavirus COVID19 CovidHoax,3,71,"Rainbow Theory
#coronavirus #COVID19 #CovidHoax https://t.co/4dK7Aojqbz"
2020-08-28 20:58:09,WakeUpAmerica WakeUp CovidHoax,3,127,@GovBillLee U said two weeks ... that’s Ben six months ago and people aren’t dying of covid ! #WakeUpAmerica #WakeUp #CovidHoax
2020-08-28 20:57:47,,0,144,"Ivermectin? 
Therapeutic option for Covid!
Ya, Gates &amp; Pharma won’t want this to spread either!

💥RETWEET TO EDUCAT… https://t.co/SmcMYXQjfo"
2020-08-28 20:55:32,,0,133,"@GavinNewsom so now the criteria for the tyranny to continue has devolved from deaths to cases...
ok got it.… https://t.co/R2d6Q3lD5h"
2020-08-28 20:39:56,CovidHoax,1,109,"It's just laughable how desperate the DS Govt is to keep #CovidHoax alive. 
@LozzaFox https://t.co/Du8BctvSwZ"
2020-08-28 20:32:12,,0,140,"We were born with intuition for a reason, if something doesn't feel right, then it most probably isn't! Always trus… https://t.co/HCdrHRgxKL"
2020-08-28 20:29:42,,0,140,@KY_HenryClay @PressSec @realDonaldTrump Don’t be surprised when they do deny access. It’s about getting your DNA n… https://t.co/76RgBh9iel
2020-08-28 20:20:53,MarchOnWashington2020 CovidHoax,2,102,"@Acosta Covid has apparently avoided the #MarchOnWashington2020 😂😂😂

Open up America ffs. 

#CovidHoax"
2020-08-28 20:20:36,FakePandemic CovidHoax PopulationControl,3,135,Blame the #FakePandemic over a minor little virus while the #CovidHoax is about a political #PopulationControl… https://t.co/8Y5D0yFowG
2020-08-28 20:17:50,MarchOnWashington2020 CovidHoax,2,125,"@RealBasedMAGA @DutyOfAPatriot Covid has apparently avoided the #MarchOnWashington2020 😂😂😂

Open up America ffs. 

#CovidHoax"
2020-08-28 20:07:36,COVIDー19 CovidHoax scamdemic2020,3,101,Enforcing lockdowns with wristbands? WTF? #COVIDー19 #CovidHoax #scamdemic2020 https://t.co/KU0KtfI3fM
2020-08-28 20:00:43,CovidHoax,1,86,@Politics_PR why? if he's a #CovidHoax true believer there's nothing to worry about...
2020-08-28 19:50:26,JFK,1,140,"💥 Wow! This is getting BIG!
August 29 2020 is gonna be a historical day...
#JFK Ich bin ein Berliner
June 26 1963
N… https://t.co/NYKYEKyNI4"
2020-08-28 19:46:09,maseczki niewolnicy covidhoax,3,66,"They say jump, you say how high. 
#maseczki #niewolnicy #covidhoax"
2020-08-28 19:29:47,FakeNews CBSNews CovidHoax,3,100,"@CBSNews is FAKE news! And it's proved now. 
#FakeNews
#CBSNews
#CovidHoax 

https://t.co/k58HDAaMzJ"
2020-08-28 19:29:34,CovidHoax,1,94,"@BillBlair All our government and health care officials:

""I just followed orders""

#CovidHoax"
2020-08-28 19:28:40,Covidhoax,1,129,@Charbrevolution @marksandspencer That was caused by the idiots at @GreencoreGroup testing for the #Covidhoax they supply m&amp;s
2020-08-28 19:26:07,,0,139,@maxinecisneros @BillieHuman @drjonesaa @marionste @sue91282690 @bruceppdl @cjsnowdon @WhatNowDoc @NHSwhistleblowr… https://t.co/T0dcXTdBnI
2020-08-28 19:20:51,BlackLivesMatter WheresTheMoneyCatherine,2,137,"They are everything they claim to be against #BlackLivesMatter 
https://t.co/oIghRshnza
#WheresTheMoneyCatherine… https://t.co/eYovEGpXYB"
2020-08-28 19:12:35,,0,140,"@Lordgreyofponty FIGHT and FIGHT these unscrupulous bastards, get anyone and everyone you can on board to FIGHT the… https://t.co/XmEpONI7HC"
2020-08-28 18:53:40,,0,140,"So why aren’t we talking about how Trump allowed people to not have to wear a mask, be in close proximity? That sho… https://t.co/rRUz7Bkp4X"
2020-08-28 18:49:18,,0,140,"Funny how politicians and media who called the RNC a superspreader event  and say we can’t congregate in church, at… https://t.co/bzpXwN2Hk4"
2020-08-28 18:48:27,,0,135,Another business closing because of the incompetence and stupidity of @GovInslee @MayorJenny and the communist… https://t.co/526TOYzeJd
2020-08-28 18:46:52,CovidHoax,1,127,This is someone known to me via one of my best friends. It’s true and this is so ridiculous! #CovidHoax https://t.co/al6cjVn8k6
2020-08-28 18:38:57,MaskOff COVID19 VirtueSignalling CovidHoax,4,107,"Don’t forget “my mask protects you”🙄
#MaskOff #COVID19 #VirtueSignalling #CovidHoax https://t.co/FVrdJnxJks"
2020-08-28 18:36:17,poll polls CovidHoax numbers,4,93,"Do you trust the numbers that are being reported for Covid?

#poll #polls #CovidHoax #numbers"
2020-08-28 18:20:50,,0,140,8 B.C. kids hospitalized with rare disorder linked to COVID https://t.co/8Kjhjy4Q3y .Keeping up the fear account. N… https://t.co/Beeh8YfJ5S
2020-08-28 18:17:39,,0,138,"Trip to IKEA today. 

At least 99% wearing face coverings. 

The brainwashing and mind control is very effective.… https://t.co/2k01V8zNwS"
2020-08-28 18:05:50,NoToMasks,1,62,"For all you ""masketeers""... #NoToMasks https://t.co/Es4lEXn9Wd"
2020-08-28 18:04:19,CovidHoax,1,131,"https://t.co/EVYiwlSjGF

Flood his timeline with this. Ensure he reads it every day of his life:
#CovidHoax https://t.co/O6t52OmvTb"
2020-08-28 18:02:16,,0,133,"@MattHancock Every single time this guy tweets, send his this powerful truth. We see him. And he'll know it.… https://t.co/CUyCXu36rc"
2020-08-28 17:59:35,,0,140,"""Their children had symptoms and yet their tests came back negative. The only explanation for that is the test is i… https://t.co/bnvx04ogHt"
2020-08-28 17:38:06,COVID19,1,139,Got to hand it to the @WHO first there was the cold which quickly turned into #COVID19 and lockdowns and track and… https://t.co/hEuaRCbrTp
2020-08-28 17:32:17,covidhoax,1,62,@fieldsi79 Paid to say it most like given its all a #covidhoax
2020-08-28 17:14:35,tyranny Covidhoax COVID1984,3,140,yup a wall of liars! stand up against this #tyranny  tomorrow Trafalgar Square see you there! #Covidhoax #COVID1984… https://t.co/TF3wbgrenP
2020-08-28 17:10:19,,0,135,"So, are we now going to accept having to wear a matching mask and wristband so our movements can be monitored?… https://t.co/IA0k7LaLXD"
2020-08-28 17:06:17,MSM,1,144,Anyone who truly believes that the government or #MSM really cares about you &amp; your health is DELUSIONAL! Your righ… https://t.co/FkWQmJbTvw
2020-08-28 16:59:36,,0,140,"https://t.co/YZck9UCjkB

Many answers to all you’re questions about the CV-19 hoax. The end product, the why and th… https://t.co/ad4zZBpDkL"
2020-08-28 16:56:26,CovidHoax,1,98,"I'm telling you all to share this , make everyone aware of this #CovidHoax https://t.co/aMTX7q42CV"
2020-08-28 16:46:54,,0,140,"@CP24 1. Stop with this American BS fear mongering. We live in Canada, a long ways away from Charlotte. 
2. Why don… https://t.co/lVb3SamDXg"
2020-08-28 16:36:05,,0,134,"You’ll like this one @roccogalatilaw @randyhillier 

You see this @fordnation @JustinTrudeau @patrickbrownont… https://t.co/YtcRV3I5o1"
2020-08-28 16:34:41,COVIDHoax,1,60,@TheOnlySweeney Somebody’s cheering for the virus #COVIDHoax
2020-08-28 16:19:22,,0,140,@reallouiehuey A local funeral director from Queens was on the radio saying that he believed the COVID numbers here… https://t.co/Jws1yycv6F
2020-08-28 16:00:10,CovidHoax,1,77,@Cmdr_Hadfield Not maths to take a mask off for a fake virus is it #CovidHoax
2020-08-28 15:58:21,Sweden MassGatherings COVID UK Government Parliament,6,140,"🚨#Sweden To Allow #MassGatherings As #COVID Fear “”Collapses””

Meanwhile in The #UK 🇬🇧 The #Government #Parliament… https://t.co/Q2oM35n9fg"
2020-08-28 15:47:55,CovidHoax,1,101,Our sanity is under attack: The simple joys of life are now regulated in a very cruel way. #CovidHoax
2020-08-28 15:27:19,BLMprotests CovidHoax,2,72,@pedroiafan @MSNBC Neither do #BLMprotests what’s your point? #CovidHoax
2020-08-28 15:26:13,Trump,1,140,"#Trump: 
Well, they were very strong in dying. They did it very strongly. Precedent Putin liked the numbers. He was… https://t.co/L11VxeEpI2"
2020-08-28 15:22:11,,0,140,Don't allow them legal aid. Only British citizens must be eligible for it. Change the law @pritipatel we've all see… https://t.co/cxAsd6GGM1
2020-08-28 15:14:40,notomasks,1,126,@tbarr0357 Keep being a beacon we need to stand tall. When I go out I make sure I’m always smiling and very chatty. #notomasks
2020-08-28 15:09:29,BAD headlines party COVID19 RNCchaos,5,139,"OMG, you all are #BAD!! @thehill #headlines w/4 #party goers testing #COVID19 positive from or during #RNCchaos...… https://t.co/gLu3cfOnvD"
2020-08-28 15:06:49,CovidHoax,1,140,Just check-in for my first employer-mandated #CovidHoax Asymptomatic Rapid Test....shallow nasal swab (non-nasophar… https://t.co/lrx0nkUazy
2020-08-28 15:03:23,CCOT,1,121,"#CCOT Mandatory Vaccines: In other words, ""totalitarian democracy,"" forcing people to be ""free.""… https://t.co/LmavVeeNW0"
2020-08-28 14:55:04,COVID19 COVIDー19 covidHoax CoronavirusVaccine,4,117,"Worldwide.

world. wide.

The WHOLE planet.
#COVID19 #COVIDー19 #covidHoax #CoronavirusVaccine https://t.co/1c2I5KSJYw"
2020-08-28 14:53:23,CovidHoax,1,140,@MattHancock And this ladies and gentlemen is what this #CovidHoax is all about and it's been planned for a very lo… https://t.co/whkBfhblZz
2020-08-28 14:47:12,COVIDー19 Nebraska,2,144,Daily dose of #COVIDー19 reality in #Nebraska. .@GovRicketts &amp; .@NEDHHS continue to lie to the citizens of the state… https://t.co/abXviBhLDz
2020-08-28 14:44:30,CCOT,1,139,"#CCOT “The less access they have, the greater the chances that there will be errors, data fabrication, or outright… https://t.co/EjRvKqoKZA"
2020-08-28 14:35:34,Nebraska,1,140,".@NEDHHS .@GovRicketts .@gagetaylor Where is the transparency? You continue to push a lie. Why is that?
#Nebraska d… https://t.co/P5o6Qw5F1r"
2020-08-28 14:29:51,CovidHoax,1,55,#CovidHoax vs. the real issues: https://t.co/9yvNV7hjkv
2020-08-28 14:26:44,,0,140,@PhilipWatson_ @RealDeniseWelch I remember YouTube pulling down this video. Both those doctors spoke sense but it d… https://t.co/OvxzOnjUl5
2020-08-28 14:24:52,CovidHoax Scamdemic,2,131,"Again, I don't imagine a petition will have any impact at all but damn it we can try #CovidHoax #Scamdemic… https://t.co/H7gr8bbNOw"
2020-08-28 14:12:44,Covidhoax,1,151,"#Covidhoax

Tip toe mask policies, all leading to the vaccine:&gt;

Public Transport &gt; Shops &gt; Schools &gt; then outside… https://t.co/wC5o8YpOHP"
2020-08-28 14:06:20,LIES coronavirushoax covidhoax MAGA NoMasks,5,130,"Stop with the #LIES. Join me in standing up for what is RIGHT. 
#coronavirushoax #covidhoax #MAGA #NoMasks https://t.co/OceRURf6Mq"
2020-08-28 14:00:01,COVID19,1,133,First Track and Trace System Launched in a UK Boarding School - IoT Gadgets https://t.co/Ag0id49EPR #COVID19… https://t.co/RaHYu1tHiH
2020-08-28 13:56:50,CovidHoax uniteforfreedom,2,114,@DailyMailUK Why? Party on Tweeps and ignore the #CovidHoax - also stop by the #uniteforfreedom march afterwards!!
2020-08-28 13:56:25,,0,140,"@Lisa30028673 @bctrucker67 @jjhorgan “The” virus?  If this “novel” corona virus SarsCov2 exists, it’s likely to mut… https://t.co/asIQxRyiye"
2020-08-28 13:54:55,,0,139,@GMB @DrHilaryJones If they force you to wear a mask. You can just ignore it. If they say anything all you have to… https://t.co/NmyLvD2mJh
2020-08-28 13:50:43,,0,140,If they force you to wear a mask. You can just ignore it. If they say anything all you have to do is say 'Im Exempt… https://t.co/LxVN0MgLnd
2020-08-28 13:42:34,FreeNation KBF KeepBritainFree PeacefulProtest PeacefulProtests,5,138,Dear #FreeNation #KBF #KeepBritainFree &amp; other such groups who are holding #PeacefulProtest #PeacefulProtests… https://t.co/H57tEHzeFs
2020-08-28 13:40:32,FightBack resist CovidHoax,3,81,"I do not own, nor have worn, nor will wear a mask!

#FightBack #resist #CovidHoax"
2020-08-28 13:26:07,CovidHoax Event201 NewWorldOrder,3,140,"@DeeWall77749076 #CovidHoax #Event201 #NewWorldOrder

Dolores, the woman in Top Store told you a bared faced lie. T… https://t.co/CNA613tDrV"
2020-08-28 13:14:18,,0,132,"I'm so done hearing about masks and social distancing.  Just shut up already, I'm gonna go live my life, k?… https://t.co/0C3g2B8dFe"
2020-08-28 13:02:11,CovidHoax,1,140,@MattHancock The only thing you're on track for is helping deliver the One World Government for your globalist masters you puppet #CovidHoax
2020-08-28 12:57:30,coronavirus COVID COVID19 CovidHoax,4,101,"#coronavirus #COVID #COVID19 #CovidHoax
Wuhan warned us everything is FAKE! 

https://t.co/iLLboJUAUo"
2020-08-28 12:42:46,covidhoax hcqworks,2,140,"@Aspies123 Maybe they know something you don't??
Now put your mask back on!!!!
#covidhoax . #hcqworks. Think..the w… https://t.co/4o3IOnESE3"
2020-08-28 12:33:21,riots2020 COVID19 BidenisDone,3,140,@WatchChad 🤣😂🤣Come on - you don’t want to miss all the fun! #riots2020 #COVID19 #BidenisDone The prize is on the ho… https://t.co/hRq821oCeO
2020-08-28 12:12:21,CovidHoax,1,110,"@SP1980s @MattHancock Uk gov know exactly what they’re doing, following orders from the globalists. #CovidHoax"
2020-08-28 12:11:20,,0,140,"Dark Winter 28 Weeks Later - An Observation

Prepare you and your families for what is coming, physical needs -  fo… https://t.co/uAAE9uHiHL"
2020-08-28 12:03:02,,0,139,"Slave upgrade
Just 33 illuminati bucks
Then the hook so you don't have to touch stuff... But you touch the hook...… https://t.co/8idkHeriwX"
2020-08-28 11:59:05,COVID19,1,139,"Hoove, from me to you... I'd drop that cell phone, quick!

🤔 don't believe me then do your own research!

#COVID19… https://t.co/ATnVBPWFqL"
2020-08-28 11:58:53,,0,140,@csb2504 @StaceyCKs1 @NathanAlgren12 @amyklobuchar Ok. So when Presidents past would hold press opportunities in Th… https://t.co/mjuz0ZAxrf
2020-08-28 11:56:25,Pandemic,1,144,"What #Pandemic?

What’s actually MOST “incredibly irresponsible &amp; dangerous” is anybody in public office tweeting L… https://t.co/Xn0ITv6Sk0"
2020-08-28 11:44:19,coronavirus COVID COVID19 CovidHoax,4,111,"Take off your stupid mask marking your slavery
#coronavirus #COVID #COVID19 #CovidHoax

https://t.co/2heM9RcPWp"
2020-08-28 11:27:14,,0,146,The Govt &amp; media has been too successful at scaring people witless over a virus that is basically harmless to &gt;98%… https://t.co/SLh4bJF2QE
2020-08-28 11:15:34,,0,139,"@pritipatel @metpoliceuk @PoliceChiefs The only threat around here my dear, is the threat to our freedoms, of your… https://t.co/6knBMBfvYh"
2020-08-28 11:14:09,,0,148,True. It also makes the weak obedient &amp; compliant &amp; makes it more difficult to identify criminal thugs who are burn… https://t.co/qmFthD0juT
2020-08-28 10:46:58,CovidHoax,1,49,@10DowningStreet Whatever. Don't care. #CovidHoax
2020-08-28 10:44:59,,0,140,"@EmmaRoulstone All controlled opposition (not saying she is) will agree with the problem (eg. terrorism, climate ch… https://t.co/Nnr270VhDI"
2020-08-28 09:47:44,notomasks,1,130,I have not worn a mask through all of this and every place I have been has been ok with that   #notomasks… https://t.co/6V0ovQ1nkQ
2020-08-28 09:44:57,CovidHoax,1,87,"@taslimanasreen Some still believe #CovidHoax, in spite of Evidence of spiraling death."
2020-08-28 09:40:06,,0,140,"@itvnews This is getting ridiculous, you are teaching your children that hugging is dangerous when there is no evid… https://t.co/9JKcd2hE0g"
2020-08-28 09:36:42,,0,140,"Want to hear all sides. @joeimbriano777 passionate, studied work also offers a Bigger Picture to help others see mo… https://t.co/td5awszn0e"
2020-08-28 09:35:16,covidhoax,1,80,You're not getting Brexit &amp; you're not getting your freedom back. #covidhoax
2020-08-28 09:35:13,,0,140,Saw a couple not wearing masks in the garden centre yesterday; felt a weird solidarity + wanted to fist bump them b… https://t.co/Q5IeGoMTyV
2020-08-28 09:27:57,,0,139,@UsForThemScotl1 @allisonpearson @NicolaSturgeon @BorisJohnson @Douglas4Moray @LabourRichard @Miss_Snuffy There is… https://t.co/5063vwVfoG
2020-08-28 09:16:54,CovidHoax,1,133,"EU bitches kicked out a highly experienced politician for no reason, just to emphasize #CovidHoax’s ‘danger’. https://t.co/ILpwnCcQ4H"
2020-08-28 09:13:32,,0,139,"@richenergyceo Many reasons for this bollocks, they've wanted to crash the economy globally to try and screw Trump… https://t.co/wIfcN0J1Io"
2020-08-28 08:59:22,CovidHoax COVIDー19,2,118,@_whitneywebb @VanessaBeeley I went to the toilet a few minutes ago. Do I have to quarantine now? #CovidHoax #COVIDー19
2020-08-28 08:50:41,COVID19 CovidHoax COVID19Vic,3,140,@DogsareLoyal1s @LieBusterSleuth #COVID19 #CovidHoax #COVID19Vic NOW the CDC says is a person has been exposed to C… https://t.co/m1wMyzir9q
2020-08-28 08:47:56,CovidHoax,1,71,@robottopub Fantastic book. You've hit the nail on the head. #CovidHoax
2020-08-28 08:15:10,Dutch,1,140,Something about worsening... I wonder if #Dutch People understand what is going on in their parlement: voting for m… https://t.co/tEK6c8Sq5T
2020-08-28 07:42:50,sixwords sixwordstory writing WritingCommunity COVIDー19,5,131,"@AgathaChocolats It’s a hoax! No too masks!!

#sixwords #sixwordstory #writing #WritingCommunity #COVIDー19… https://t.co/dIIqO0cvpp"
2020-08-28 07:32:42,Australia CovidHoax Freemasons PoliceState,4,140,"#Australia is doomed! #CovidHoax #Freemasons 
Honest Australien Government Ad | My #PoliceState!
Sure we'll be trac… https://t.co/Oh5A6CqSFY"
2020-08-28 07:28:12,habit,1,136,"@ScottyKBF Bless em! Then again, how long does it take to form a #habit? How long does it take to adjust to the… https://t.co/2libaPDPtw"
2020-08-28 07:21:15,CovidHoax,1,140,"@realDonaldTrump could end this #CovidHoax in the blink of an eye. 
Demand drug tests from:
Congress
Senate
All Gov… https://t.co/zWmZZkrMVk"
2020-08-28 07:20:46,,0,140,"From @thetimes - “No child who was not already profoundly ill has died of Covid-19 in Britain, a large study has in… https://t.co/QVKB6Xe3HO"
2020-08-28 07:13:21,CovidHoax,1,82,"Now that the RNC is over, watch for #CovidHoax to get some new tread on the tires."
2020-08-28 06:50:41,vaccine nurembergcode defundVaccine CovidHoax,4,135,"Imposed #vaccine 
= against #nurembergcode
&amp; can not be imposed
Without consent

#defundVaccine #CovidHoax… https://t.co/HMgMZx9dEv"
2020-08-28 06:48:31,Casedemic plandemic CovidHoax KBF MAGA writing,6,135,Humanity is in danger... Everyone MUST read this thread❗️ #Casedemic #plandemic #CovidHoax #KBF #MAGA #writing… https://t.co/XJO9cVXOpE
2020-08-28 06:03:40,OpenAmerica CovidHoax,2,70,@Acosta That’s cuz we’re done buying your BS!! #OpenAmerica #CovidHoax
2020-08-28 06:00:38,SixFeetBitch WearADamnMask CovidHoax PenisMask,4,134,"If you can see my cocks. You are too close. Back the F up 
#SixFeetBitch #WearADamnMask #CovidHoax #PenisMask… https://t.co/Bn4rwUGk5R"
2020-08-28 05:56:09,CovidHoax,1,59,@jaketapper @ashishkjha @HarvardGH The #CovidHoax is over .
2020-08-28 04:50:25,Plandemic TakeYourCoronavirusAndShoveIt,2,134,@Acosta Because we all know the #Plandemic is nothing more than one big hoax! #TakeYourCoronavirusAndShoveIt!… https://t.co/lmy6oonJ0F
2020-08-28 04:49:09,AmericanPeople,1,139,@dink emon @CNN @ChrisCuomo you are both ridiculous!  @realDonaldTrump wants what’s best for the #AmericanPeople I… https://t.co/DGxR4Y6JzE
2020-08-28 04:13:01,,0,140,@Belann_Farrar1 @rowdydowdys1 @Boabbysam @CyndyCali @alexmjordan @RedDragonFly19 @CaliNeedsHelp @EMastrro @Derameth… https://t.co/BwyWWYtSFm
2020-08-28 03:59:30,,0,137,"I cannot believe @realDonaldTrump did not take credit for murdering 180k Americans. Afterall, we are number 1 #1… https://t.co/z5bySESUYS"
2020-08-28 03:24:23,COVID19 COVIDー19 COVIDIOTS CovidHoax,4,83,@makingitpay @KeeponSmiling80 Love it !!!! #COVID19 #COVIDー19 #COVIDIOTS #CovidHoax
2020-08-28 03:21:42,ConspiracyTheory CovidHoax FakeNews FakeNewsMedia coronavirus,5,140,#ConspiracyTheory #CovidHoax #FakeNews #FakeNewsMedia --- NBC News says the #coronavirus is real.... They are corre… https://t.co/WsQyKWAINJ
2020-08-28 03:07:00,,0,139,"Today at a Costco and a few days ago  at a SuperStore not  one, even one person who wasn't wearing a mask on their… https://t.co/sCB16TxTxG"
2020-08-28 02:47:17,CovidHoax,1,127,@KMOV JeffCO people will not follow this 'mandate'. Hope they have the Thought Police to enforce the Marx's mandate. #CovidHoax
2020-08-28 02:45:28,,0,140,I start back to school next week for staff development days.  I'm trying to decide how to catch pics of the rona cr… https://t.co/PwwYoIIiIh
2020-08-28 02:32:49,CovidHoax,1,57,😂👇 i need one of these #CovidHoax https://t.co/UqztN4xsbm
2020-08-28 02:13:32,CovidHoax,1,121,@CDeichtine @jennfranconews @OANN Blah blah blah... that’s old tired and out of date! #CovidHoax… https://t.co/5qjLxinaLf
2020-08-28 02:13:14,CovidHoax,1,96,@Acosta Good! Fu*k masks! God gave us a nose and mouth to breathe with! Let’s use it! #CovidHoax
